company,title,gender,race,bins,country,region,totalyearlycompensation,yearsofexperience,yearsatcompany,education
Amazon,Product Manager,Male,Unknown,L5,USA,USA,274000,5.0,5.0,4.0
Amazon,Sales,Other,Unknown,L5,USA,USA,400000,9.0,4.0,4.0
other,Business Analyst,Other,Unknown,L5,USA,USA,185000,14.0,4.0,4.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,102000,1.0,1.0,3.0
other,Solution Architect,Male,White,L5,USA,USA,215000,10.0,4.0,3.0
other,Software Engineer,Male,Asian,L5,Indonesia,South-Eastern Asia,40000,9.0,1.0,3.0
Amazon,Marketing,Other,Unknown,L5,USA,USA,270000,18.0,1.0,4.0
Salesforce,Software Engineer,Other,Unknown,L5,USA,USA,134000,5.0,2.0,4.0
other,Business Analyst,Male,White,L5,Canada,Canada,87000,14.0,14.0,3.0
other,Business Analyst,Male,Asian,L5,India,India,15000,3.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,177000,26.0,3.0,4.0
Accenture,Management Consultant,Other,Unknown,L5,USA,USA,338000,7.0,7.0,4.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,76000,6.0,6.0,4.0
other,Software Engineer,Male,Unknown,L5,Taiwan,Eastern Asia,61000,3.0,3.0,4.0
IBM,Software Engineer,Female,Asian,L5,Canada,Canada,50000,2.0,2.0,3.0
other,Hardware Engineer,Male,Asian,L5,Taiwan,Eastern Asia,50000,2.0,2.0,4.0
Amazon,Product Manager,Other,Unknown,L5,USA,USA,190000,24.0,0.0,4.0
other,Hardware Engineer,Female,Asian,L5,Taiwan,Eastern Asia,70000,2.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,Taiwan,Eastern Asia,30000,1.0,1.0,4.0
other,Hardware Engineer,Male,Asian,L5,Taiwan,Eastern Asia,97000,5.0,5.0,4.0
Intel,Hardware Engineer,Male,Unknown,L5,Taiwan,Eastern Asia,58000,5.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,30000,3.0,3.0,4.0
other,Hardware Engineer,Other,Unknown,L5,Taiwan,Eastern Asia,53000,1.0,1.0,4.0
other,Marketing,Male,Unknown,L5,USA,USA,170000,11.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,86000,0.0,0.0,3.0
Amazon,Product Manager,Female,Asian,L5,USA,USA,307000,15.0,4.0,4.0
other,Sales,Other,Unknown,L7,USA,USA,265000,20.0,3.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,104000,5.0,0.0,4.0
Amazon,Business Analyst,Male,White,L6,USA,USA,222000,12.0,2.0,3.0
Amazon,Management Consultant,Other,Unknown,L5,USA,USA,375000,15.0,10.0,4.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,90000,2.0,2.0,3.0
Accenture,Management Consultant,Other,Unknown,L5,USA,USA,200000,8.0,3.0,3.0
Intel,Software Engineer,Male,White,L5,USA,USA,143000,11.0,9.0,3.0
IBM,Software Engineer,Male,White,L5,USA,USA,140000,5.0,3.0,3.0
other,Product Designer,Male,White,L5,USA,USA,234000,7.0,3.0,1.0
other,Software Engineer,Female,Unknown,L5,USA,USA,113000,3.0,3.0,4.0
Amazon,Management Consultant,Other,Unknown,L5,USA,USA,316000,23.0,0.0,4.0
Walmart Labs,Product Manager,Male,White,L5,USA,USA,488000,10.0,6.0,3.0
Amazon,Product Manager,Other,Unknown,L5,USA,USA,430000,15.0,10.0,4.0
Accenture,Management Consultant,Male,Asian,L5,India,India,65000,9.0,7.0,4.0
other,Business Analyst,Female,White,L5,USA,USA,86000,3.0,3.0,3.0
Salesforce,Technical Program Manager,Female,White,L5,USA,USA,169000,14.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,160000,6.0,6.0,4.0
Amazon,Product Manager,Male,Asian,L5,USA,USA,564000,11.0,0.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,135000,40.0,4.0,4.0
other,Marketing,Male,White,L5,United Kingdom,UK&IRE,106000,5.0,0.0,4.0
Amazon,Marketing,Female,White,L5,USA,USA,400000,13.0,6.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,229000,3.0,0.0,5.0
Intel,Hardware Engineer,Male,Asian,L5,USA,USA,168000,5.0,5.0,4.0
other,Data Scientist,Male,Asian,L5,India,India,35000,6.0,3.0,4.0
Salesforce,Marketing,Female,White,L5,USA,USA,230000,9.0,1.0,3.0
Accenture,Management Consultant,Female,Hispanic,L5,USA,USA,283000,16.0,2.0,4.0
Intel,Hardware Engineer,Male,White,L5,USA,USA,160000,5.0,5.0,3.0
Walmart Labs,Software Engineering Manager,Other,Unknown,L5,USA,USA,325000,22.0,3.0,4.0
other,Product Designer,Female,White,L5,USA,USA,240000,5.0,4.0,4.0
other,Technical Program Manager,Other,Unknown,L5,USA,USA,160000,10.0,5.0,3.0
Accenture,Management Consultant,Male,White,L5,USA,USA,149000,12.0,4.0,3.0
other,Product Manager,Female,Hispanic,L5,USA,USA,94000,8.0,3.0,3.0
Accenture,Management Consultant,Male,Asian,L5,Canada,Canada,120000,8.0,7.0,4.0
other,Software Engineering Manager,Male,Asian,L5,India,India,47000,7.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,Australia,Australia&New Zealand,75000,15.0,15.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,153000,3.0,2.0,4.0
other,Business Analyst,Male,White,L5,USA,USA,100000,3.0,2.0,3.0
Salesforce,Solution Architect,Male,White,L5,USA,USA,175000,9.0,1.0,3.0
Cisco,Software Engineer,Male,White,L5,USA,USA,140000,4.0,2.0,3.0
Amazon,Solution Architect,Other,Unknown,L5,USA,USA,415000,20.0,6.0,4.0
Intel,Technical Program Manager,Male,Asian,L5,USA,USA,160000,16.0,16.0,4.0
Intel,Hardware Engineer,Other,Unknown,L5,Taiwan,Eastern Asia,90000,13.0,8.0,4.0
Accenture,Product Designer,Female,White,L5,USA,USA,149000,6.0,4.0,3.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,98000,13.0,8.0,4.0
other,Software Engineer,Other,Unknown,L5,Taiwan,Eastern Asia,73000,9.0,4.0,3.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,104000,5.0,5.0,4.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,102000,7.0,3.0,4.0
other,Software Engineering Manager,Male,Asian,L5,Taiwan,Eastern Asia,102000,7.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,68000,6.0,3.0,4.0
other,Hardware Engineer,Male,Asian,L5,Taiwan,Eastern Asia,81000,5.0,5.0,4.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,104000,10.0,7.0,4.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,111000,10.0,7.0,4.0
Google,Product Manager,Female,White,L9,USA,USA,583000,15.0,4.0,4.0
other,Software Engineer,Male,Asian,L6,Canada,Canada,99000,13.0,4.0,3.0
Salesforce,Software Engineer,Male,Asian,L6,USA,USA,360000,12.0,1.0,3.0
Accenture,Software Engineering Manager,Male,White,L6,Latvia,Northern Europe,57000,9.0,5.0,4.0
Salesforce,Technical Program Manager,Male,Asian,L6,USA,USA,197000,10.0,2.0,3.0
Intel,Hardware Engineer,Male,White,L6,USA,USA,143000,3.0,3.0,5.0
other,Software Engineer,Male,White,L6,USA,USA,90000,8.0,8.0,4.0
Intel,Software Engineer,Male,Asian,L6,USA,USA,200000,20.0,20.0,4.0
other,Software Engineer,Other,Unknown,L6,India,India,60000,6.0,1.0,3.0
Cisco,Solution Architect,Other,Unknown,L6,Czech Republic,Eastern Europe,44000,5.0,3.0,4.0
other,Recruiter,Male,White,L6,USA,USA,250000,25.0,1.0,3.0
Accenture,Management Consultant,Female,Asian,L6,USA,USA,175000,10.0,4.0,4.0
other,Mechanical Engineer,Other,Unknown,L6,USA,USA,208000,6.0,2.0,4.0
other,Product Manager,Male,White,L6,USA,USA,775000,10.0,0.0,4.0
other,Hardware Engineer,Other,Unknown,L6,USA,USA,132000,2.0,2.0,4.0
Intel,Software Engineer,Male,Asian,L6,USA,USA,159000,11.0,7.0,4.0
other,Data Scientist,Male,White,L6,Netherlands,Western Europe,71000,0.0,0.0,5.0
other,Data Scientist,Male,White,L6,Russia,Central Asia,14000,2.0,1.0,3.0
other,Technical Program Manager,Other,Unknown,L6,USA,USA,180000,5.0,0.0,4.0
Accenture,Product Manager,Male,Unknown,L6,USA,USA,135000,6.0,1.0,4.0
Twitter,Marketing,Other,Unknown,L6,USA,USA,346000,12.0,4.0,4.0
other,Product Manager,Other,Unknown,L6,USA,USA,375000,17.0,17.0,4.0
Cisco,Software Engineer,Male,Asian,L6,USA,USA,200000,8.0,5.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,158000,14.0,1.0,3.0
other,Software Engineer,Male,Asian,L6,Canada,Canada,130000,15.0,4.0,3.0
Salesforce,Product Manager,Female,White,L6,USA,USA,273000,20.0,4.0,4.0
other,Mechanical Engineer,Male,Asian,L6,Taiwan,Eastern Asia,93000,10.0,8.0,4.0
Cisco,Product Manager,Female,Asian,L5,USA,USA,187000,3.0,0.0,4.0
Salesforce,Software Engineer,Male,White,L5,USA,USA,230000,30.0,14.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,161000,9.0,1.0,3.0
Accenture,Software Engineer,Other,Hispanic,L5,USA,USA,115000,2.0,0.0,4.0
other,Technical Program Manager,Other,Unknown,L5,USA,USA,209000,26.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,170000,10.0,3.0,3.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,195000,19.0,19.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,83000,1.0,1.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,161000,10.0,0.0,4.0
Twitter,Technical Program Manager,Female,White,L5,USA,USA,520000,17.0,7.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,270000,20.0,1.0,4.0
Accenture,Software Engineer,Male,White,L5,USA,USA,106000,6.0,6.0,3.0
Accenture,Management Consultant,Male,Unknown,L5,Canada,Canada,106000,3.0,3.0,3.0
other,Product Manager,Male,White,L5,USA,USA,228000,9.0,7.0,5.0
other,Software Engineer,Male,Asian,L5,USA,USA,174000,10.0,1.0,4.0
IBM,Recruiter,Other,Unknown,L5,USA,USA,149000,10.0,4.0,4.0
other,Marketing,Other,Unknown,L5,USA,USA,120000,4.0,2.0,3.0
other,Sales,Other,Unknown,L5,USA,USA,240000,25.0,3.0,3.0
Cisco,Sales,Other,Unknown,L5,USA,USA,220000,10.0,10.0,4.0
other,Software Engineer,Male,Unknown,L5,USA,USA,81000,0.0,0.0,3.0
Accenture,Management Consultant,Male,Asian,L5,USA,USA,101000,3.0,3.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,71000,2.0,2.0,3.0
Cisco,Solution Architect,Male,White,L5,Switzerland,Western Europe,160000,5.0,1.0,2.0
other,Software Engineer,Male,Asian,L5,USA,USA,80000,2.0,0.0,4.0
Accenture,Software Engineer,Male,Unknown,L5,India,India,33000,9.0,9.0,3.0
other,Software Engineer,Male,Black,L5,USA,USA,80000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,85000,0.0,0.0,3.0
other,Marketing,Female,White,L5,USA,USA,140000,15.0,5.0,3.0
Accenture,Software Engineer,Other,Unknown,L5,USA,USA,97000,3.0,3.0,3.0
Cisco,Product Manager,Male,Asian,L5,Canada,Canada,127000,25.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,81000,0.0,0.0,3.0
Accenture,Management Consultant,Other,Unknown,L5,USA,USA,99000,8.0,2.0,3.0
other,Product Manager,Male,Asian,L5,USA,USA,251000,9.0,8.0,4.0
Accenture,Management Consultant,Male,Asian,L5,USA,USA,150000,7.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,Russia,Central Asia,28000,1.0,1.0,4.0
other,Technical Program Manager,Male,Asian,L5,USA,USA,230000,8.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,140000,10.0,1.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,201000,18.0,2.0,3.0
Accenture,Software Engineer,Other,White,L5,USA,USA,110000,4.0,2.0,3.0
other,Product Manager,Male,White,L4,USA,USA,175000,20.0,14.0,4.0
other,Sales,Male,Asian,L4,USA,USA,380000,15.0,4.0,4.0
Accenture,Data Scientist,Male,Asian,L4,United Kingdom,UK&IRE,51000,2.0,2.0,4.0
other,Business Analyst,Male,Asian,L4,USA,USA,170000,12.0,2.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,101000,4.0,2.0,4.0
Accenture,Management Consultant,Other,Unknown,L4,USA,USA,98000,2.0,2.0,3.0
other,Data Scientist,Other,Unknown,L4,Spain,Southern Europe,60000,14.0,11.0,4.0
other,Sales,Male,White,L4,Netherlands,Western Europe,162000,10.0,2.0,4.0
Accenture,Software Engineer,Male,Asian,L4,Canada,Canada,69000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,95000,3.0,1.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,290000,10.0,3.0,4.0
Accenture,Management Consultant,Female,Hispanic,L4,USA,USA,120000,4.0,4.0,3.0
other,Data Scientist,Male,Asian,L4,India,India,30000,10.0,7.0,4.0
Accenture,Software Engineer,Female,Asian,L4,USA,USA,93000,10.0,7.0,3.0
other,Software Engineering Manager,Other,Unknown,L4,Germany,Western Europe,130000,8.0,2.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,91000,4.0,2.0,3.0
other,Software Engineering Manager,Other,Unknown,L4,Germany,Western Europe,160000,9.0,7.0,4.0
other,Product Manager,Other,Unknown,L4,India,India,51000,5.0,0.0,4.0
other,Software Engineer,Male,White,L4,Canada,Canada,94000,4.0,4.0,3.0
Cisco,Solution Architect,Male,Asian,L4,USA,USA,189000,11.0,11.0,3.0
other,Data Scientist,Male,White,L4,Russia,Central Asia,37000,1.0,1.0,3.0
Accenture,Data Scientist,Male,Asian,L4,India,India,20000,5.0,0.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,92000,2.0,2.0,3.0
other,Mechanical Engineer,Other,Unknown,L5,USA,USA,118000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,70000,0.0,0.0,3.0
other,Product Manager,Male,Asian,L5,India,India,82000,7.0,2.0,4.0
other,Product Manager,Other,Unknown,L5,USA,USA,800000,13.0,10.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,106000,2.0,2.0,3.0
Accenture,Management Consultant,Other,Unknown,L5,USA,USA,87000,1.0,1.0,4.0
other,Product Manager,Male,White,L5,Russia,Central Asia,48000,5.0,2.0,4.0
other,Marketing,Male,White,L5,Switzerland,Western Europe,105000,5.0,2.0,5.0
Cisco,Sales,Other,Unknown,L5,Spain,Southern Europe,180000,25.0,20.0,4.0
Accenture,Management Consultant,Female,Asian,L5,USA,USA,100000,1.0,1.0,3.0
other,Product Designer,Male,Unknown,L5,India,India,65000,10.0,2.0,4.0
other,Software Engineering Manager,Male,White,L5,USA,USA,56000,13.0,5.0,4.0
Cisco,Software Engineer,Other,Unknown,L5,USA,USA,232000,14.0,10.0,4.0
Accenture,Management Consultant,Other,Unknown,L5,USA,USA,85000,0.0,0.0,3.0
Accenture,Data Scientist,Other,Unknown,L5,USA,USA,34000,0.0,0.0,4.0
Accenture,Data Scientist,Male,Hispanic,L5,USA,USA,112000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,270000,8.0,2.0,4.0
Accenture,Data Scientist,Male,Asian,L5,USA,USA,16000,0.0,0.0,3.0
other,Software Engineer,Male,White,L5,Russia,Central Asia,44000,2.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,115000,10.0,2.0,4.0
other,Software Engineer,Male,White,L5,Russia,Central Asia,42000,10.0,4.0,1.0
other,Hardware Engineer,Male,Asian,L6,USA,USA,155000,10.0,4.0,4.0
Cisco,Software Engineer,Other,Unknown,L6,USA,USA,360000,20.0,15.0,4.0
other,Product Manager,Other,Unknown,L6,USA,USA,320000,20.0,18.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,107000,15.0,9.0,4.0
Accenture,Data Scientist,Male,Hispanic,L6,USA,USA,54000,2.0,0.0,4.0
other,Hardware Engineer,Male,Asian,L6,USA,USA,150000,10.0,4.0,4.0
other,Software Engineer,Male,Unknown,L6,Russia,Central Asia,67000,9.0,4.0,4.0
other,Product Manager,Other,Unknown,L6,India,India,109000,9.0,3.0,4.0
Salesforce,Software Engineering Manager,Other,Unknown,L6,USA,USA,1260000,22.0,7.0,4.0
other,Software Engineering Manager,Male,Asian,L6,India,India,150000,10.0,1.0,3.0
other,Product Manager,Male,Asian,L6,India,India,110000,8.0,6.0,4.0
other,Data Scientist,Other,Unknown,L6,USA,USA,208000,8.0,1.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,452000,12.0,3.0,4.0
other,Product Manager,Female,Asian,L6,Singapore,South-Eastern Asia,67000,3.0,3.0,3.0
other,Business Analyst,Male,White,L6,USA,USA,115000,7.0,7.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,230000,10.0,1.0,3.0
other,Software Engineer,Other,Unknown,L6,Russia,Central Asia,81000,9.0,2.0,4.0
other,Technical Program Manager,Male,White,L5,USA,USA,300000,25.0,4.0,4.0
other,Software Engineering Manager,Male,White,L5,Russia,Central Asia,77000,12.0,2.0,1.0
other,Software Engineer,Male,White,L5,Spain,Southern Europe,71000,9.0,7.0,4.0
Cisco,Software Engineering Manager,Male,Asian,L6,USA,USA,662000,18.0,7.0,5.0
other,Software Engineer,Other,Unknown,L6,USA,USA,105000,2.0,2.0,3.0
Cisco,Software Engineer,Male,White,L6,USA,USA,269000,25.0,4.0,4.0
other,Hardware Engineer,Female,Asian,L6,USA,USA,90000,2.0,1.0,4.0
other,Marketing,Other,Unknown,L6,USA,USA,192000,10.0,5.0,4.0
other,Technical Program Manager,Male,Hispanic,L6,Spain,Southern Europe,75000,6.0,0.0,3.0
other,Software Engineer,Male,White,L4,Germany,Western Europe,110000,5.0,5.0,4.0
other,Mechanical Engineer,Other,Unknown,L4,USA,USA,113000,1.0,0.0,3.0
other,Software Engineer,Male,White,L4,Russia,Central Asia,34000,3.0,2.0,1.0
other,Recruiter,Male,White,L4,USA,USA,82000,16.0,1.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,109000,2.0,1.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,150000,3.0,1.0,4.0
other,Software Engineer,Other,Unknown,L4,China,Eastern Asia,78000,7.0,1.0,3.0
other,Software Engineer,Male,White,L4,Germany,Western Europe,83000,7.0,1.0,3.0
other,Data Scientist,Female,White,L4,USA,USA,118000,5.0,5.0,4.0
other,Software Engineering Manager,Male,White,L4,Argentina,South America,97000,21.0,2.0,2.0
other,Data Scientist,Male,White,L5,USA,USA,150000,4.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,168000,20.0,10.0,3.0
other,Marketing,Other,Unknown,L5,Russia,Central Asia,50000,8.0,1.0,4.0
other,Technical Program Manager,Male,White,L5,USA,USA,204000,18.0,3.0,4.0
other,Data Scientist,Other,Unknown,L5,USA,USA,163000,5.0,1.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,205000,5.0,0.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,179000,6.0,6.0,4.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,146000,7.0,3.0,4.0
other,Human Resources,Other,Unknown,L5,USA,USA,140000,8.0,8.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,200000,5.0,5.0,4.0
other,Software Engineering Manager,Other,Unknown,L5,USA,USA,302000,13.0,4.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,170000,18.0,12.0,4.0
other,Product Manager,Female,Asian,L5,USA,USA,185000,17.0,6.0,3.0
other,Software Engineer,Other,Unknown,L5,Russia,Central Asia,53000,4.0,3.0,4.0
other,Software Engineer,Other,Unknown,L6,Russia,Central Asia,178000,15.0,12.0,4.0
other,Software Engineer,Other,Asian,L6,USA,USA,300000,21.0,1.0,3.0
other,Business Analyst,Male,Asian,L6,USA,USA,102000,11.0,2.0,4.0
other,Data Scientist,Other,Unknown,L6,USA,USA,275000,9.0,9.0,4.0
other,Software Engineer,Male,Asian,L6,Ireland,UK&IRE,215000,9.0,1.0,4.0
other,Product Manager,Other,Unknown,L4,India,India,57000,7.0,3.0,4.0
other,Software Engineer,Other,Unknown,L4,USA,USA,120000,2.0,2.0,3.0
other,Data Scientist,Female,Asian,L4,Canada,Canada,129000,4.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,147000,14.0,3.0,4.0
other,Product Manager,Female,Asian,L6,USA,USA,173000,10.0,2.0,4.0
other,Product Designer,Female,Asian,L6,USA,USA,276000,9.0,3.0,3.0
other,Business Analyst,Other,Unknown,L3,USA,USA,73000,1.0,0.0,3.0
eBay,Software Engineer,Male,White,L3,Netherlands,Western Europe,89000,4.0,2.0,3.0
other,Hardware Engineer,Other,Asian,L3,Taiwan,Eastern Asia,42000,4.0,4.0,3.0
other,Recruiter,Female,White,L5,USA,USA,69000,5.0,2.0,3.0
PayPal,Software Engineer,Female,White,L5,USA,USA,180000,7.0,5.0,3.0
other,Human Resources,Female,Unknown,L5,USA,USA,139000,13.0,3.0,4.0
eBay,Data Scientist,Other,Unknown,L5,USA,USA,122000,1.0,0.0,3.0
eBay,Software Engineer,Other,Unknown,L5,Netherlands,Western Europe,123000,10.0,2.0,4.0
eBay,Data Scientist,Male,Asian,L5,USA,USA,205000,4.0,1.0,5.0
other,Hardware Engineer,Male,Asian,L5,India,India,26000,2.0,2.0,3.0
Intuit,Human Resources,Female,Asian,L5,USA,USA,350000,7.0,3.0,4.0
eBay,Business Analyst,Female,Asian,L5,Germany,Western Europe,128000,11.0,0.0,4.0
eBay,Data Scientist,Other,Unknown,L5,USA,USA,260000,7.0,7.0,4.0
PayPal,Data Scientist,Female,White,L5,Sweden,Northern Europe,170000,7.0,7.0,4.0
eBay,Business Analyst,Other,Unknown,L5,Canada,Canada,145000,10.0,4.0,3.0
eBay,Human Resources,Male,White,L5,USA,USA,198000,6.0,5.0,3.0
other,Marketing,Other,Unknown,L5,USA,USA,163000,6.0,2.0,4.0
other,Hardware Engineer,Female,Unknown,L5,USA,USA,158000,4.0,4.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,73000,2.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,132000,3.0,3.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,78000,0.0,0.0,3.0
eBay,Data Scientist,Male,Asian,L5,USA,USA,215000,8.0,1.0,4.0
eBay,Business Analyst,Other,Unknown,L5,USA,USA,220000,10.0,4.0,4.0
other,Business Analyst,Male,White,L5,USA,USA,83000,3.0,2.0,3.0
eBay,Technical Program Manager,Other,Unknown,L5,USA,USA,300000,10.0,10.0,4.0
other,Software Engineer,Male,White,L5,Ireland,UK&IRE,56000,1.0,1.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,180000,22.0,5.0,3.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,117000,4.0,4.0,4.0
eBay,Technical Program Manager,Other,Unknown,L5,USA,USA,250000,15.0,4.0,4.0
eBay,Product Manager,Male,Unknown,L5,USA,USA,258000,5.0,3.0,4.0
eBay,Product Manager,Other,Unknown,L5,USA,USA,290000,6.0,4.0,4.0
eBay,Product Manager,Male,White,L5,USA,USA,230000,6.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,India,India,23000,5.0,2.0,3.0
eBay,Product Manager,Other,Unknown,L5,USA,USA,230000,12.0,6.0,4.0
other,Product Manager,Other,Unknown,L5,USA,USA,220000,16.0,16.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,19000,2.0,2.0,3.0
eBay,Product Manager,Male,Asian,L5,USA,USA,209000,10.0,1.0,4.0
other,Hardware Engineer,Male,Asian,L5,Taiwan,Eastern Asia,48000,6.0,6.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,17000,5.0,5.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,242000,2.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,112000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,145000,4.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,110000,2.0,2.0,3.0
other,Product Manager,Male,White,L5,USA,USA,228000,11.0,10.0,4.0
other,Software Engineering Manager,Male,Asian,L5,India,India,24000,12.0,10.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,94000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,105000,2.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,110000,2.0,2.0,3.0
other,Data Scientist,Male,White,L5,USA,USA,172000,3.0,3.0,5.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,147000,5.0,5.0,4.0
other,Hardware Engineer,Other,Unknown,L5,USA,USA,133000,3.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,140000,10.0,2.0,4.0
other,Data Scientist,Male,Black,L5,USA,USA,130000,13.0,13.0,3.0
other,Hardware Engineer,Other,Unknown,L5,USA,USA,192000,4.0,4.0,4.0
other,Sales,Male,Unknown,L5,Germany,Western Europe,129000,6.0,2.0,4.0
other,Recruiter,Male,White,L5,USA,USA,125000,5.0,1.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,140000,4.0,4.0,4.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,128000,3.0,3.0,4.0
other,Hardware Engineer,Male,White,L6,USA,USA,210000,23.0,23.0,4.0
other,Hardware Engineer,Other,Unknown,L6,USA,USA,310000,10.0,2.0,4.0
other,Hardware Engineer,Male,White,L6,USA,USA,178000,9.0,9.0,3.0
